host response time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identify_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,logP,minimum_minimum_nights,has_availability_no,availability_30,number_of_reviews,number_of_reviews_ltm,Year,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
1,1.00,0.99,2,1,1,4,2,2,2,28,2104,3.32,1,1,10,50,43,2023,4.74,4.74,4.66,4.4,4.7,4.16,4.7,1,1.5
1,1.00,1.00,1,1,1,3,2,1,2,53,947,2.98,7,1,6,14,14,2023,5,5,4.86,5,5,4.79,4.93,1,2.28
2,0.96,0.92,2,1,1,16,4,4,13,29,4290,3.63,2,1,0,2,2,2023,3,3.5,4,3,3,4.5,3,2,0.56
1,1.00,1.00,2,1,4,2,1,1,1,26,851,2.93,1,1,5,91,56,2023,4.79,4.81,4.66,4.81,4.9,4.6,4.81,2,2.12
1,1.00,0.97,2,1,1,7,2,3,6,32,4298,3.63,2,1,10,265,13,2023,4.78,4.81,4.86,4.88,4.85,4.45,4.78,2,2.16
1,1.00,1.00,2,1,1,16,3,5,7,63,7143,3.85,1,1,7,1,1,2023,5,5,5,5,5,5,5,1,1
2,0.90,0.80,2,2,4,3,1,1,3,18,1950,3.29,1,1,15,22,8,2023,4.95,4.95,4.91,4.77,4.95,4.5,4.82,2,0.28
1,1.00,1.00,1,1,1,2,2,1,1,24,929,2.97,1,1,13,31,31,2023,4.77,4.94,4.77,4.71,4.9,4.58,4.87,2,2.92
1,1.00,1.00,1,1,1,2,1,1,1,34,1157,3.06,2,1,9,1,1,2023,5,5,5,5,5,5,5,1,1
3,0.90,0.75,2,1,1,2,1,1,1,23,1000,3.00,1,1,6,35,2,2023,4.63,4.76,4.63,4.85,4.89,4.56,4.56,2,0.33
3,0.67,0.25,2,1,1,2,2,1,1,24,925,2.97,30,1,9,34,1,2022,4.8,4.9,4.86,4.9,4.9,4.76,4.69,2,0.3
1,1.00,0.78,2,1,1,2,1,1,1,18,1050,3.02,5,1,0,27,0,2021,4.32,4.52,4.48,4.44,4.56,4.32,4.48,2,0.3
1,1.00,1.00,1,1,1,1,1,1,1,16,850,2.93,6,1,11,35,6,2023,4.62,4.67,4.53,4.73,4.82,4.73,4.55,2,0.39
1,1.00,0.94,2,2,1,6,4,3,4,50,6900,3.84,1,1,0,3,0,2020,4,4.33,4.33,4.67,4.67,4.67,4,2,0.05
1,1.00,1.00,2,1,1,10,4,3,5,36,14000,4.15,1,1,1,2,1,2022,5,5,5,5,5,5,5,1,0.05
1,1.00,1.00,2,1,4,2,1,1,3,30,957,2.98,10,1,4,2,1,2023,5,5,4,5,5,5,4.5,1,0.04
1,1.00,0.99,1,1,1,3,2,1,2,27,680,2.83,28,1,0,34,3,2023,4.76,4.97,4.74,4.76,4.88,4.94,4.88,2,0.77
1,1.00,0.99,1,1,4,2,1,1,1,20,649,2.81,7,1,5,13,8,2023,4.92,4.77,4.85,4.85,4.92,4.69,4.77,2,0.3
1,1.00,1.00,2,1,1,2,1,1,1,19,1300,3.11,14,1,12,10,3,2023,4.9,4.6,4.9,4.8,4.5,4.6,4.7,1,0.25
1,1.00,1.00,2,2,1,2,1,1,1,12,1000,3.00,1,1,0,4,4,2023,5,5,5,5,5,5,5,2,1.56
1,1.00,1.00,2,1,1,3,1,1,1,28,2480,3.39,28,1,1,1,1,2023,5,5,5,5,5,5,5,2,1
1,1.00,0.00,2,1,4,2,1,1,1,16,1590,3.20,60,1,0,1,0,2021,5,5,5,5,5,5,5,2,0.06
1,1.00,0.99,2,1,1,4,1,2,2,32,1923,3.28,3,1,6,20,19,2023,4.9,4.9,5,4.9,4.95,4.95,4.9,1,0.59
2,1.00,1.00,2,1,4,2,2,1,1,14,863,2.94,5,1,11,2,2,2023,5,5,5,5,5,5,5,2,0.5
1,1.00,0.92,1,1,1,2,1,1,1,17,1500,3.18,7,1,0,5,5,2022,4.8,4.8,4.6,4.8,5,5,4.8,2,0.82
1,0.98,0.98,1,1,1,3,1,1,1,32,1813,3.26,28,1,0,2,2,2022,5,5,5,5,5,5,5,1,0.47
1,1.00,0.87,2,1,1,1,1,1,1,38,1133,3.05,30,1,1,1,1,2022,5,5,5,5,5,5,5,2,0.16
1,1.00,0.97,2,1,4,3,1,1,1,14,5000,3.70,3,1,0,4,4,2022,5,5,5,5,5,5,4.75,1,0.69
1,1.00,1.00,1,1,1,2,1,1,1,14,1640,3.21,28,1,0,4,4,2023,4.75,5,4.75,5,5,5,5,1,0.86
1,1.00,1.00,2,1,4,2,2,1,2,68,1263,3.10,14,1,0,8,8,2023,5,5,4.75,5,5,4.88,5,1,1.55
1,1.00,1.00,2,1,1,2,2,1,1,12,1214,3.08,30,1,0,4,4,2022,5,5,5,4.75,5,4.75,4.75,1,0.85
1,1.00,1.00,2,1,1,4,2,2,3,72,2130,3.33,2,1,1,6,6,2023,4.83,5,4.83,5,5,4.67,4.83,2,1.49
1,1.00,1.00,2,1,1,2,1,1,1,9,1850,3.27,1,1,0,9,9,2023,4.67,4.56,4.78,4.89,4.89,4.78,4.56,1,2.37
1,1.00,0.97,2,1,4,3,1,1,1,15,1336,3.13,28,1,0,2,2,2023,4.5,4.5,3.5,4.5,4.5,4,4,1,0.81
1,1.00,0.99,2,1,1,2,1,1,1,20,1114,3.05,30,1,0,1,1,2023,4,5,4,5,5,5,3,1,0.39
1,1.00,0.97,2,1,1,2,1,1,1,23,1480,3.17,25,1,0,2,2,2023,4,3.5,3,3,4.5,4.5,4,1,1.3
1,1.00,0.95,1,1,1,3,1,1,2,65,2700,3.43,28,1,16,1,1,2023,5,5,5,5,5,5,5,1,1
1,1.00,0.99,2,1,1,4,1,2,2,35,1743,3.24,30,1,0,1,1,2023,4,4,5,2,4,5,4,1,0.65
1,1.00,0.99,2,1,1,2,1,1,1,30,982,2.99,30,1,0,2,2,2023,5,5,5,4.5,5,5,5,1,0.69
1,1.00,0.90,2,1,4,2,1,1,2,24,911,2.96,1,1,30,55,1,2023,4.32,4.52,4.43,4.6,4.58,4,4.4,2,0.57
3,1.00,1.00,2,1,1,3,1,1,1,28,1200,3.08,5,1,5,1,1,2023,5,5,5,5,5,5,5,2,0.7
1,0.97,1.00,2,1,1,2,1,1,1,25,450,2.65,1,1,10,2,2,2023,3,3.5,4,4,3,4.5,3,2,1.07
1,1.00,0.97,1,1,1,2,1,1,1,38,520,2.72,20,1,1,1,1,2023,5,5,5,5,5,4,5,1,1
1,1.00,0.98,2,1,1,4,2,2,2,28,3701,3.57,2,1,24,35,5,2023,4.89,4.89,4.94,4.94,4.89,4.83,4.74,2,0.38
1,1.00,0.98,2,1,1,2,2,1,1,24,907,2.96,1,1,2,37,32,2023,4.68,4.76,4.7,4.7,4.62,4.46,4.62,2,1.35
1,1.00,0.98,1,1,1,2,1,1,1,40,2100,3.32,5,1,4,13,8,2023,4.77,4.92,4.92,5,4.92,4.85,4.62,2,0.14
1,1.00,1.00,1,1,1,4,2,2,2,34,3500,3.54,1,1,12,132,58,2023,4.86,4.92,4.83,4.89,4.9,4.82,4.84,2,2.83
1,1.00,1.00,2,1,1,4,1,2,3,30,1650,3.22,14,1,18,35,6,2023,4.91,4.89,4.77,4.74,4.94,4.6,4.8,1,0.58
1,0.99,1.00,2,1,1,7,1,2,3,27,2450,3.39,1,1,7,30,30,2023,4.63,4.77,4.63,4.4,4.7,4.9,4.8,2,3.41
3,1.00,1.00,1,1,1,5,2,2,2,31,1500,3.18,14,1,0,73,6,2023,4.8,4.9,4.62,4.93,4.91,4.91,4.79,2,1.05
1,1.00,0.98,1,1,1,3,2,1,2,34,1439,3.16,5,1,0,103,4,2022,4.73,4.78,4.69,4.78,4.88,4.78,4.7,1,1.65
1,1.00,1.00,2,1,1,2,1,1,1,23,1226,3.09,30,1,0,66,8,2023,4.83,4.89,4.82,4.94,4.97,4.64,4.79,2,1.37
2,0.80,1.00,2,2,1,2,1,1,1,26,1000,3.00,7,1,0,17,9,2023,4.65,4.59,4.88,4.65,4.59,4.59,4.35,1,0.43
1,0.95,0.96,2,1,1,2,1,1,1,40,410,2.61,5,1,0,4,4,2023,3.5,4,3.5,3.5,3.75,4.5,4,2,0.33
1,1.00,1.00,1,1,1,2,1,1,1,49,1500,3.18,30,1,0,19,19,2022,4.79,4.84,4.95,5,4.95,4.58,4.74,1,1.66
1,0.99,0.98,1,1,1,2,1,1,1,4,750,2.88,7,1,0,3,3,2022,5,5,5,5,5,5,5,1,0.35
1,1.00,0.98,1,1,1,2,1,1,1,31,801,2.90,4,1,0,3,3,2023,4,4.33,4.33,4.33,4.33,4,4,2,0.7
1,1.00,0.98,1,1,1,2,1,1,1,28,790,2.90,4,1,0,5,5,2023,4.6,5,4.8,4.8,5,4.4,4.8,2,0.98
1,1.00,0.92,2,1,1,4,1,1,1,24,900,2.95,5,1,27,107,6,2023,4.8,4.88,4.88,4.93,4.93,4.44,4.79,1,1.63
1,1.00,1.00,1,1,1,2,1,1,1,21,1253,3.10,3,1,0,1,1,2023,5,5,5,5,5,5,3,2,0.57
2,1.00,0.88,2,1,4,1,3,1,1,36,413,2.62,14,1,0,8,7,2023,5,5,5,5,5,5,5,2,0.58
1,1.00,0.98,1,1,1,2,2,1,1,39,1542,3.19,21,1,0,2,0,2021,5,5,5,5,5,5,5,1,0.07
1,0.97,1.00,2,1,1,4,1,1,1,28,1000,3.00,2,1,0,14,13,2022,4.36,4.29,4.36,4.14,4.5,4.64,4.5,2,0.64
1,0.98,1.00,2,1,1,4,1,1,1,26,950,2.98,2,1,1,1,1,2023,3,2,2,5,4,5,2,2,1
1,1.00,1.00,1,1,1,2,1,1,1,29,2007,3.30,29,1,4,67,12,2023,4.98,4.97,4.98,4.97,5,4.98,4.86,1,1.39
1,1.00,1.00,1,1,1,4,1,1,3,23,1143,3.06,2,1,15,153,27,2023,4.84,4.86,4.64,4.95,4.91,4.92,4.82,1,1.99
1,1.00,1.00,1,1,1,6,2,2,3,56,3817,3.58,1,1,12,79,60,2023,4.66,4.66,4.54,4.92,4.78,4.92,4.67,1,2.39
1,1.00,1.00,2,1,1,2,1,1,1,20,1300,3.11,3,1,6,85,7,2023,4.87,4.94,4.76,4.87,4.87,4.54,4.8,1,0.96
1,1.00,0.98,2,1,1,2,2,1,1,45,1668,3.22,30,1,0,15,11,2023,4.93,5,5,4.93,5,4.87,4.87,2,0.36
1,1.00,0.99,1,1,1,6,1,2,2,25,1690,3.23,2,1,9,137,40,2023,4.9,4.91,4.88,4.98,4.99,4.75,4.82,2,2.57
1,1.00,0.98,1,1,1,6,2,2,3,28,2530,3.40,1,1,1,161,36,2023,4.73,4.78,4.78,4.87,4.85,4.8,4.67,1,2.46
1,1.00,1.00,1,1,1,4,1,2,3,38,1600,3.20,3,1,8,95,26,2023,4.81,4.96,4.87,4.97,4.97,4.89,4.78,2,1.89
1,1.00,1.00,1,1,1,2,1,1,1,26,1820,3.26,2,1,13,12,12,2023,5,5,5,4.83,5,5,4.92,1,3.53
1,1.00,1.00,1,1,1,3,1,1,2,29,1400,3.15,2,1,5,17,17,2023,4.76,4.88,4.41,5,5,4.82,4.76,1,3.21
1,1.00,0.95,1,1,1,4,2,2,2,51,3378,3.53,2,1,9,64,14,2023,4.86,4.88,4.89,4.95,4.91,4.8,4.86,2,0.79
1,1.00,1.00,2,1,1,2,1,1,1,20,1388,3.14,28,1,0,7,0,2020,4.83,5,4.67,5,4.83,5,4.83,1,0.1
2,0.80,0.73,2,2,1,3,2,1,1,23,1500,3.18,2,1,27,13,6,2023,4.31,4.69,4.31,4.69,4.31,4.54,4.38,2,0.24
1,1.00,1.00,1,1,1,3,1,1,1,61,2611,3.42,1,1,8,192,30,2023,4.86,4.91,4.85,4.92,4.93,4.79,4.86,1,2.37
1,1.00,0.99,1,1,1,5,2,2,2,30,3000,3.48,3,1,2,48,16,2023,4.96,4.98,4.94,5,5,4.94,4.9,1,0.93
1,0.95,1.00,1,1,4,2,1,1,1,10,500,2.70,1,1,8,34,34,2023,4.97,4.97,4.85,4.85,4.97,4.71,4.94,1,4.66
1,1.00,0.85,1,1,1,2,1,1,2,33,1297,3.11,5,1,13,94,2,2023,4.82,4.86,4.78,4.88,4.96,4.65,4.87,2,0.91
1,1.00,0.96,1,1,1,4,2,2,2,20,1234,3.09,28,1,0,35,4,2023,4.83,4.86,4.89,4.91,4.94,4.65,4.82,1,0.42
3,0.50,1.00,1,1,1,4,1,1,1,8,800,2.90,2,1,0,8,2,2022,5,5,4.88,5,5,4.88,5,2,0.16
1,1.00,0.98,1,1,1,4,1,1,3,26,1105,3.04,3,1,5,102,9,2023,4.74,4.7,4.82,4.7,4.84,4.74,4.76,2,1.66
2,1.00,1.00,2,2,1,2,1,1,2,28,1500,3.18,30,1,0,4,2,2023,4.75,4.75,4.75,5,5,5,4,2,0.07
2,1.00,1.00,2,1,1,2,1,1,1,24,900,2.95,21,1,22,35,1,2022,4.83,4.91,4.74,4.88,4.91,4.61,4.79,1,0.4
1,1.00,1.00,2,1,1,5,2,2,3,42,3328,3.52,3,1,12,78,22,2023,4.71,4.71,4.74,4.72,4.65,4.82,4.68,1,1.77
1,0.98,0.98,1,1,1,3,1,1,2,39,1800,3.26,28,1,4,3,3,2023,5,5,5,5,5,5,4.67,1,0.51
1,1.00,1.00,1,1,1,2,1,1,1,35,2180,3.34,3,1,0,6,6,2023,5,5,5,5,5,5,5,1,1.24
1,1.00,0.99,1,1,1,2,1,1,1,44,1700,3.23,2,1,9,10,10,2023,4.9,5,5,4.9,4.9,4.9,5,1,2.73
1,1.00,0.98,1,1,1,2,1,1,1,31,800,2.90,4,1,0,8,8,2023,4.75,4.88,5,4.75,4.88,4.25,4.75,1,2.07
1,1.00,0.99,1,1,1,2,1,1,1,45,1700,3.23,2,1,0,3,3,2023,5,4.33,5,5,5,5,4.67,2,0.94
1,1.00,1.00,2,1,4,1,1,1,1,10,750,2.88,2,1,1,1,1,2023,5,5,5,5,5,5,5,2,0.67
1,1.00,0.96,1,2,4,2,1,1,1,35,1350,3.13,30,1,0,1,1,2023,5,5,5,5,5,5,5,1,1
1,1.00,1.00,2,1,4,2,1,1,1,37,550,2.74,1,1,1,95,1,2023,4.95,4.98,4.96,4.96,4.98,4.84,4.99,2,1.87
1,1.00,1.00,1,2,1,3,1,1,1,24,900,2.95,1,1,5,22,7,2023,4.86,4.86,4.82,4.91,4.86,4.36,4.73,2,0.37
1,1.00,1.00,1,1,1,3,1,1,1,65,936,2.97,28,1,6,24,7,2023,4.88,4.83,4.75,4.83,4.96,4.71,4.75,1,0.61
1,1.00,1.00,2,1,1,3,2,1,2,44,1027,3.01,3,1,0,4,4,2023,4.75,4.5,4.75,4.75,4.75,4.25,4.25,1,1.24
1,1.00,1.00,1,1,1,2,2,1,1,38,770,2.89,27,1,27,5,4,2023,5,5,4.2,4.6,5,4.6,5,2,0.28
2,1.00,1.00,2,1,1,3,1,1,1,28,1250,3.10,27,1,0,3,3,2022,4.33,4,4,4,3.33,4.67,4,2,0.3
1,1.00,0.99,1,1,1,4,2,1,2,42,1524,3.18,2,1,12,230,39,2023,4.93,4.96,4.96,4.95,4.98,4.78,4.92,2,3.43
1,1.00,1.00,2,1,4,5,1,1,2,28,1697,3.23,1,1,12,88,29,2023,4.51,4.7,4.47,4.67,4.63,4.86,4.45,1,1.69
1,1.00,1.00,1,1,3,2,1,1,1,12,1010,3.00,1,1,2,9,5,2023,4.78,4.78,4.67,5,4.89,4.67,4.56,1,0.17
1,1.00,1.00,1,1,1,10,3,3,5,27,4286,3.63,2,1,12,128,29,2023,4.8,4.9,4.54,4.91,4.91,4.85,4.82,1,2.23
1,1.00,0.89,1,1,1,5,2,2,2,42,2500,3.40,18,1,12,83,9,2023,4.91,4.94,4.67,4.85,4.98,4.8,4.85,1,1.26
1,1.00,1.00,1,1,1,2,1,1,1,34,1629,3.21,2,1,8,48,45,2023,4.71,4.83,4.81,4.9,4.88,4.77,4.69,1,3.1
1,1.00,1.00,2,1,1,2,1,1,1,31,1846,3.27,3,1,25,10,10,2023,4.8,4.9,4.9,5,5,4.8,4.7,1,2.65
1,1.00,1.00,2,1,1,2,1,1,1,50,1950,3.29,3,1,0,24,17,2023,4.63,4.79,4.96,4.92,4.88,4.75,4.63,1,0.49
1,0.94,1.00,2,1,4,2,1,1,1,16,900,2.95,1,1,0,1,0,2020,5,4,4,5,5,5,5,1,0.03
1,1.00,1.00,1,1,1,5,1,1,3,43,1785,3.25,1,1,0,46,31,2023,4.8,4.85,4.87,4.83,4.91,4.63,4.72,2,1.16
1,0.94,1.00,2,1,4,2,1,1,1,13,900,2.95,1,1,0,3,0,2020,5,5,5,5,5,5,5,1,0.08
1,1.00,1.00,2,1,1,2,1,1,2,45,1000,3.00,30,1,3,2,2,2022,5,4.5,4.5,3.5,4,4,4.5,1,0.21
1,1.00,1.00,1,1,1,2,1,1,1,56,750,2.88,25,1,9,14,9,2023,4.93,5,5,5,5,4.43,4.93,2,0.35
1,1.00,1.00,1,1,1,3,1,1,1,49,1300,3.11,28,1,20,81,2,2023,4.83,4.92,4.95,4.91,4.93,4.77,4.84,2,0.84
1,1.00,0.99,1,1,1,16,11,11,11,28,26730,4.43,1,1,11,22,21,2023,4.91,5,4.95,4.95,4.95,4.55,4.86,1,1.37
1,1.00,1.00,2,1,1,12,2,3,7,26,3400,3.53,1,1,8,23,17,2023,4.39,4.35,4.09,4.48,4.87,4.35,4.48,2,0.6
1,1.00,1.00,1,1,1,4,1,2,3,26,1800,3.26,3,1,12,129,9,2023,4.84,4.93,4.9,4.86,4.95,4.86,4.84,1,1.97
1,1.00,0.99,1,1,1,2,1,1,1,30,1924,3.28,1,1,0,1,1,2023,5,5,5,5,5,5,5,1,0.47
1,1.00,1.00,1,2,4,2,1,1,2,23,2302,3.36,1,1,11,3,1,2022,4.33,4.33,4.67,5,5,4.33,4.33,1,0.06
1,1.00,0.86,2,1,1,10,3,5,7,26,6357,3.80,3,1,9,104,3,2023,4.84,4.88,4.78,4.95,4.97,4.7,4.88,2,1.53
1,1.00,1.00,1,2,4,1,1,1,1,21,1364,3.13,1,1,9,4,1,2023,4.75,5,5,4.75,5,5,5,1,0.07
1,1.00,1.00,2,2,4,2,1,1,1,42,570,2.76,30,1,23,2,2,2023,5,5,5,5,5,4.5,5,2,0.41
1,1.00,1.00,1,1,1,3,1,1,2,54,1011,3.00,28,1,0,2,2,2023,5,5,5,5,5,5,5,1,0.5
1,1.00,0.99,1,1,4,2,1,1,1,38,950,2.98,2,1,7,19,19,2023,4.95,4.84,4.95,4.89,4.84,4.58,4.89,1,3.96
1,1.00,0.93,1,1,1,3,1,1,1,28,1050,3.02,2,1,4,57,29,2023,4.82,4.88,4.47,4.79,4.98,4.91,4.84,1,1.23
4,0.40,1.00,2,1,4,2,1,1,1,20,599,2.78,1,1,0,7,0,2020,5,5,5,5,5,4.86,5,1,0.14
1,1.00,1.00,1,1,1,5,2,2,2,41,4285,3.63,1,1,5,10,10,2023,4.4,4.6,4.5,4.5,5,4.7,4.6,1,1.95
1,1.00,0.98,2,1,4,2,1,1,1,13,970,2.99,1,1,22,13,10,2023,4.85,5,5,5,5,4.69,4.85,1,0.33
1,1.00,1.00,2,1,1,2,1,1,1,23,699,2.84,2,1,10,150,8,2023,4.83,4.9,4.64,4.93,4.95,4.87,4.86,1,1.75
1,1.00,1.00,2,1,4,2,1,1,1,16,1350,3.13,1,1,9,77,65,2023,4.66,4.84,4.81,4.78,4.82,4.71,4.66,1,1.94
1,1.00,1.00,2,1,1,6,4,3,4,34,9777,3.99,2,1,11,17,7,2023,4.76,4.82,4.59,5,4.82,4.76,4.59,1,0.56
1,1.00,0.99,1,1,1,2,2,1,2,37,776,2.89,15,1,20,4,4,2022,5,5,4.75,5,5,4.75,5,1,0.44
3,1.00,0.75,1,1,1,2,1,1,1,37,750,2.88,21,1,20,2,2,2022,5,5,5,5,5,5,5,2,0.45
1,1.00,1.00,1,1,1,2,1,1,1,58,891,2.95,31,1,1,35,4,2023,4.94,4.91,4.74,4.97,4.94,4.6,4.91,2,0.43
1,1.00,1.00,1,1,1,12,6,5,7,15,7886,3.90,1,1,10,10,5,2023,5,4.9,5,4.9,5,5,5,1,0.25
1,1.00,1.00,2,1,1,6,4,3,3,34,6500,3.81,1,1,10,92,4,2023,4.59,4.62,4.25,4.82,4.85,4.82,4.42,1,1.05
1,1.00,1.00,1,1,1,2,1,1,1,47,2037,3.31,2,1,8,141,32,2023,4.94,4.92,4.97,4.94,4.96,4.62,4.83,2,2.1
1,1.00,0.90,2,1,1,6,1,2,2,42,1590,3.20,1,1,0,15,3,2023,4.4,4.27,4,4.73,4.47,4.4,4.47,1,0.39
1,0.99,0.92,2,1,1,6,2,2,5,35,2182,3.34,1,1,9,35,17,2023,4.54,4.66,4.31,4.77,4.63,4.69,4.54,1,0.79
1,0.99,0.92,2,1,1,6,2,2,5,32,2296,3.36,1,1,9,3,0,2021,3.67,3.67,3.67,4.33,4.33,4.33,3.67,1,0.07
2,1.00,0.75,1,2,4,2,1,1,1,6,700,2.85,1,1,2,67,14,2023,4.76,4.88,4.91,4.96,4.87,4.82,4.91,2,0.8
1,1.00,1.00,2,1,1,6,3,2,2,30,2333,3.37,1,1,8,172,47,2023,4.47,4.53,4.45,4.59,4.66,4.09,4.55,1,3.7
2,0.73,0.69,2,1,1,2,1,1,1,23,800,2.90,10,1,0,4,4,2023,4.75,4.75,4.25,5,5,4.25,4.5,2,0.48
2,1.00,0.74,1,1,1,2,1,1,1,36,1250,3.10,7,1,10,78,15,2023,4.94,4.96,4.91,4.97,4.96,4.92,4.92,2,0.77
1,1.00,0.99,2,1,1,5,2,2,2,38,3439,3.54,1,1,2,61,9,2023,4.75,4.8,4.8,4.93,4.82,4.5,4.68,1,0.87
1,0.90,0.98,2,1,3,2,1,1,1,11,3285,3.52,1,1,9,6,0,2020,4.17,4.33,4.17,4.5,4.17,4.33,4,1,0.12
1,1.00,1.00,1,1,1,2,1,1,1,44,1750,3.24,2,1,0,32,0,2020,4.75,5,4.81,5,5,4.78,4.75,1,0.72
1,1.00,1.00,2,1,1,4,1,1,1,32,1032,3.01,25,1,27,1,1,2023,5,5,5,5,5,5,5,1,0.7
1,1.00,1.00,1,1,1,6,2,2,4,42,3050,3.48,1,1,0,15,8,2023,4.8,4.6,4.73,4.8,4.87,4.67,4.53,1,0.34
1,1.00,0.98,1,1,1,3,1,1,1,57,980,2.99,1,1,9,23,23,2023,4.87,4.96,4.87,4.96,5,4.96,4.91,2,3.03
1,1.00,1.00,2,2,3,2,1,1,1,13,1667,3.22,1,1,24,24,21,2023,4.88,4.83,4.88,4.79,4.92,4.92,4.79,1,0.42
2,0.96,0.92,2,1,1,6,3,2,3,31,1600,3.20,2,1,3,9,6,2022,4.33,4.22,3.67,4.22,4.67,4.44,4.56,2,0.42
1,1.00,1.00,2,1,1,5,1,1,2,47,1600,3.20,1,1,3,17,17,2023,4.88,5,4.82,4.76,5,5,4.71,1,3.54
1,1.00,0.98,2,1,1,3,1,1,2,31,1627,3.21,3,1,5,14,14,2022,4.21,4.21,4.21,4.07,4,4.64,4.29,1,1.53
1,1.00,1.00,1,1,1,3,1,1,2,47,1200,3.08,1,1,5,288,19,2023,4.8,4.9,4.8,4.92,4.92,4.74,4.82,1,2.84
2,1.00,1.00,2,1,4,2,1,1,1,29,994,3.00,2,1,0,40,0,2020,4.87,4.95,4.79,4.95,5,4.74,4.87,2,0.44
1,1.00,1.00,2,1,1,2,1,1,1,34,1000,3.00,3,1,6,16,9,2023,4.63,4.81,5,4.81,4.63,4.44,4.56,2,0.18
2,1.00,1.00,1,2,4,2,2,1,1,42,850,2.93,7,1,0,3,3,2023,5,5,5,5,5,5,4.33,2,0.8
1,1.00,0.97,1,1,4,2,1,1,1,27,420,2.62,2,1,3,119,14,2023,4.9,4.9,4.98,4.92,4.93,4.45,4.94,2,1.57
1,1.00,1.00,2,1,1,6,3,3,4,26,3250,3.51,7,1,0,13,0,2020,4.46,4.38,4.46,4.85,4.85,3.77,4.15,1,0.18
1,1.00,1.00,1,1,1,2,1,1,1,52,1299,3.11,28,1,0,217,7,2022,4.96,4.96,4.93,4.96,5,4.83,4.94,1,2.9
1,1.00,0.78,2,1,1,2,1,1,1,8,990,3.00,10,1,0,10,0,2020,4.3,4.6,3.8,4.2,4.9,4.6,4.5,2,0.14
1,1.00,1.00,1,1,1,3,1,1,2,38,1064,3.03,1,1,0,47,5,2022,4.81,4.91,4.85,4.98,4.98,4.39,4.68,2,0.68
1,1.00,0.94,2,2,1,6,4,3,4,37,8500,3.93,1,1,0,15,2,2023,4.93,5,5,4.87,5,4.6,4.67,1,0.22
2,1.00,1.00,1,1,1,2,1,1,1,37,1000,3.00,30,1,0,5,5,2023,5,5,5,5,5,5,5,2,0.48
1,1.00,0.99,1,1,1,2,2,1,2,32,874,2.94,8,1,0,29,8,2023,4.86,4.86,4.9,4.93,4.93,4.55,4.76,2,0.48
1,1.00,1.00,2,1,1,6,4,3,4,38,8000,3.90,1,1,0,6,0,2020,4.33,4.33,4.83,4.83,4.67,4.67,4.33,1,0.11
1,1.00,1.00,2,1,3,2,2,1,2,17,650,2.81,113,1,0,96,2,2023,4.86,4.85,4.89,4.97,4.92,4.77,4.89,1,2.12
1,1.00,0.99,1,1,4,2,1,1,1,20,649,2.81,7,1,0,18,9,2023,4.89,4.94,4.83,4.89,4.89,4.67,4.72,2,0.41
1,0.94,1.00,2,1,4,2,1,1,1,13,900,2.95,1,1,0,2,0,2020,5,5,5,5,4.5,5,5,1,0.05
1,1.00,1.00,2,1,4,2,1,1,1,47,2588,3.41,1,1,0,15,11,2023,4.6,4.53,4.27,4.67,4.73,4.67,4.8,1,0.45
1,0.94,1.00,2,1,4,2,1,1,1,19,900,2.95,1,1,0,10,0,2021,5,4.5,4.9,4.9,5,4.9,4.9,1,0.26
1,1.00,0.99,2,1,1,3,1,1,1,26,1490,3.17,28,1,0,4,0,2020,3.75,3.75,3.5,4,4,3.75,4,2,0.12
1,1.00,0.94,2,1,4,2,1,1,1,24,900,2.95,1,1,11,20,3,2023,4.45,4.6,4.5,4.75,4.7,4.55,4.45,2,0.23
1,1.00,1.00,2,1,1,2,1,1,1,21,730,2.86,30,1,3,4,1,2022,4.75,4.75,5,5,5,4,5,1,0.18
1,1.00,1.00,2,1,4,3,1,1,2,48,600,2.78,1,1,0,2,2,2023,5,5,5,5,5,5,5,2,0.3
2,1.00,0.98,1,1,4,2,1,1,1,22,650,2.81,30,1,0,4,3,2023,4.75,4.5,4.5,4.5,4.5,4.25,4.5,2,0.25
2,1.00,0.98,1,1,4,2,1,1,1,22,650,2.81,30,1,0,1,1,2023,5,5,5,5,5,5,5,2,0.65
1,1.00,0.99,1,1,1,4,1,1,2,27,1217,3.09,1,1,0,14,14,2023,4.64,4.79,4.79,4.64,4.79,4.86,4.86,1,1.2
1,0.82,0.96,2,1,1,2,1,1,1,59,1280,3.11,30,1,0,5,5,2023,4,4,3.6,3.8,4,4,3.8,1,0.64
1,1.00,1.00,1,1,4,2,1,1,1,49,1200,3.08,10,1,0,7,7,2022,5,5,5,5,5,5,5,1,0.63
1,1.00,1.00,1,1,1,3,1,1,2,48,859,2.93,28,1,0,3,3,2023,5,4.67,5,5,5,5,4.67,1,0.46
2,1.00,0.60,2,1,1,2,1,1,1,17,2200,3.34,7,1,0,3,3,2022,5,5,5,4.67,5,5,5,2,0.57
1,1.00,1.00,2,1,1,2,1,1,1,31,1464,3.17,30,1,0,2,2,2023,4,5,4,4.5,3.5,5,4,1,1.03
